Entity,Code,Day,people_fully_vaccinated_per_hundred,145609-annotations
Romania,ROU,2021-03-18,3.95,
Romania,ROU,2021-03-19,3.99,
Romania,ROU,2021-03-20,4.02,
Romania,ROU,2021-03-21,4.03,
Romania,ROU,2021-03-22,4.15,
Romania,ROU,2021-03-23,4.29,
Romania,ROU,2021-03-24,4.44,
Romania,ROU,2021-03-25,4.59,
Romania,ROU,2021-03-26,4.74,
Romania,ROU,2021-03-27,4.9,
Romania,ROU,2021-03-28,5.06,
Romania,ROU,2021-03-29,5.21,
Romania,ROU,2021-03-30,5.4,
Romania,ROU,2021-03-31,5.58,
Romania,ROU,2021-04-01,5.75,
Romania,ROU,2021-04-02,5.92,
Romania,ROU,2021-04-03,6.08,
Romania,ROU,2021-04-04,6.22,
Romania,ROU,2021-04-05,6.38,
Romania,ROU,2021-04-06,6.54,
Romania,ROU,2021-04-07,6.7,
Romania,ROU,2021-04-08,6.86,
Romania,ROU,2021-04-09,7.03,
Romania,ROU,2021-04-10,7.19,
Romania,ROU,2021-04-11,7.34,
Romania,ROU,2021-04-12,7.46,
Romania,ROU,2021-04-13,7.62,
Romania,ROU,2021-04-14,7.78,
Romania,ROU,2021-04-15,7.94,
Romania,ROU,2021-04-16,8.08,
Romania,ROU,2021-04-17,8.22,
Romania,ROU,2021-04-18,8.34,
Romania,ROU,2021-04-19,8.48,
Romania,ROU,2021-04-20,8.62,
Romania,ROU,2021-04-21,8.77,
Romania,ROU,2021-04-22,8.91,
Romania,ROU,2021-04-23,9.06,
Romania,ROU,2021-04-24,9.21,
Romania,ROU,2021-04-25,9.33,
Romania,ROU,2021-04-26,9.46,
Romania,ROU,2021-04-27,9.62,
Romania,ROU,2021-04-28,9.77,
Romania,ROU,2021-04-29,9.93,
Romania,ROU,2021-04-30,10.07,
Romania,ROU,2021-05-01,10.21,
Romania,ROU,2021-05-02,10.33,
Romania,ROU,2021-05-03,10.55,
Romania,ROU,2021-05-04,10.83,
Romania,ROU,2021-05-05,11.12,
Romania,ROU,2021-05-06,11.43,
Romania,ROU,2021-05-07,11.72,
Romania,ROU,2021-05-08,12.03,
Romania,ROU,2021-05-09,12.32,
Romania,ROU,2021-05-10,12.62,
Romania,ROU,2021-05-11,12.99,
Romania,ROU,2021-05-12,13.35,
Romania,ROU,2021-05-13,13.71,
Romania,ROU,2021-05-14,14.08,
Romania,ROU,2021-05-15,14.44,
Romania,ROU,2021-05-16,14.75,
Romania,ROU,2021-05-17,15.09,
Romania,ROU,2021-05-18,15.45,
Romania,ROU,2021-05-19,15.81,
Romania,ROU,2021-05-20,16.16,
Romania,ROU,2021-05-21,16.49,
Romania,ROU,2021-05-22,16.76,
Romania,ROU,2021-05-23,16.93,
Romania,ROU,2021-05-24,17.14,
Romania,ROU,2021-05-25,17.41,
Romania,ROU,2021-05-26,17.69,
Romania,ROU,2021-05-27,17.96,
Romania,ROU,2021-05-28,18.24,
Romania,ROU,2021-05-29,18.55,
Romania,ROU,2021-05-30,18.83,
Romania,ROU,2021-05-31,19.1,
Romania,ROU,2021-06-01,19.3,
Romania,ROU,2021-06-02,19.53,
Romania,ROU,2021-06-03,19.77,
Romania,ROU,2021-06-04,20.05,
Romania,ROU,2021-06-05,20.33,
Romania,ROU,2021-06-06,20.58,
Romania,ROU,2021-06-07,20.78,
Romania,ROU,2021-06-08,20.98,
Romania,ROU,2021-06-09,21.17,
Romania,ROU,2021-06-10,21.34,
Romania,ROU,2021-06-11,21.51,
Romania,ROU,2021-06-12,21.67,
Romania,ROU,2021-06-13,21.8,
Romania,ROU,2021-06-14,21.93,
Romania,ROU,2021-06-15,22.07,
Romania,ROU,2021-06-16,22.2,
Romania,ROU,2021-06-17,22.32,
Romania,ROU,2021-06-18,22.45,
Romania,ROU,2021-06-19,22.55,
Romania,ROU,2021-06-20,22.64,
Romania,ROU,2021-06-21,22.72,
Romania,ROU,2021-06-22,22.82,
Romania,ROU,2021-06-23,22.93,
Romania,ROU,2021-06-24,23.03,
Romania,ROU,2021-06-27,23.33,
Romania,ROU,2021-06-28,23.41,
Romania,ROU,2021-06-29,23.49,
Romania,ROU,2021-06-30,23.57,
Romania,ROU,2021-07-01,23.65,
Romania,ROU,2021-07-03,23.81,
Romania,ROU,2021-07-04,23.85,
Romania,ROU,2021-07-05,23.91,
Romania,ROU,2021-07-06,23.97,
Romania,ROU,2021-07-07,24.04,
Romania,ROU,2021-07-08,24.1,
Romania,ROU,2021-07-09,24.1,
Romania,ROU,2021-07-10,24.19,
Romania,ROU,2021-07-11,24.25,
Romania,ROU,2021-07-12,24.3,
Romania,ROU,2021-07-13,24.35,
Romania,ROU,2021-07-14,24.41,
Romania,ROU,2021-07-15,24.46,
Romania,ROU,2021-07-16,24.52,
Romania,ROU,2021-07-19,24.64,
Romania,ROU,2021-07-20,24.7,
Romania,ROU,2021-07-21,24.76,
Romania,ROU,2021-07-22,24.82,
Romania,ROU,2021-07-23,24.88,
Romania,ROU,2021-07-24,24.92,
Romania,ROU,2021-07-25,24.95,
Romania,ROU,2021-07-26,25.01,
Romania,ROU,2021-07-28,25.13,
Romania,ROU,2021-07-29,25.19,
Romania,ROU,2021-07-30,25.25,
Romania,ROU,2021-07-31,25.29,
Romania,ROU,2021-08-01,25.31,
Romania,ROU,2021-08-02,25.36,
Romania,ROU,2021-08-03,25.42,
Romania,ROU,2021-08-04,25.48,
Romania,ROU,2021-08-05,25.54,
Romania,ROU,2021-08-06,25.6,
Romania,ROU,2021-08-07,25.63,
Romania,ROU,2021-08-08,25.66,
Russia,RUS,2021-03-02,0.75,
Russia,RUS,2021-03-03,0.82,
Russia,RUS,2021-03-04,0.9,
Russia,RUS,2021-03-05,0.96,
Russia,RUS,2021-03-06,1.03,
Russia,RUS,2021-03-07,1.05,
Russia,RUS,2021-03-08,1.05,
Russia,RUS,2021-03-09,1.06,
Russia,RUS,2021-03-10,1.22,
Russia,RUS,2021-03-11,1.31,
Russia,RUS,2021-03-17,1.67,
Russia,RUS,2021-03-18,1.7,
Russia,RUS,2021-03-19,1.81,
Russia,RUS,2021-03-20,1.86,
Russia,RUS,2021-03-21,1.89,
Russia,RUS,2021-03-29,2.93,
Russia,RUS,2021-03-30,2.94,
Russia,RUS,2021-03-31,2.99,
Russia,RUS,2021-04-01,3.07,
Russia,RUS,2021-04-02,3.11,
Russia,RUS,2021-04-03,3.15,
Russia,RUS,2021-04-04,3.16,
Russia,RUS,2021-04-05,3.18,
Russia,RUS,2021-04-06,3.24,
Russia,RUS,2021-04-07,3.52,
Russia,RUS,2021-04-08,3.57,
Russia,RUS,2021-04-09,3.63,
Russia,RUS,2021-04-10,3.7,
Russia,RUS,2021-04-11,3.71,
Russia,RUS,2021-04-12,3.74,
Russia,RUS,2021-04-13,3.8,
Russia,RUS,2021-04-14,3.85,
Russia,RUS,2021-04-15,3.9,
Russia,RUS,2021-04-16,3.93,
Russia,RUS,2021-04-17,3.96,
Russia,RUS,2021-04-18,4.21,
Russia,RUS,2021-04-19,4.22,
Russia,RUS,2021-04-20,4.27,
Russia,RUS,2021-04-21,4.32,
Russia,RUS,2021-04-22,4.41,
Russia,RUS,2021-04-23,4.48,
Russia,RUS,2021-04-24,4.64,
Russia,RUS,2021-04-25,4.65,
Russia,RUS,2021-04-26,4.71,
Russia,RUS,2021-04-27,4.77,
Russia,RUS,2021-04-28,4.89,
Russia,RUS,2021-04-29,5.05,
Russia,RUS,2021-04-30,5.16,
Russia,RUS,2021-05-01,5.18,
Russia,RUS,2021-05-02,5.24,
Russia,RUS,2021-05-03,5.25,
Russia,RUS,2021-05-04,5.27,
Russia,RUS,2021-05-05,5.49,
Russia,RUS,2021-05-06,5.68,
Russia,RUS,2021-05-07,5.73,
Russia,RUS,2021-05-08,5.85,
Russia,RUS,2021-05-10,5.91,
Russia,RUS,2021-05-11,5.92,
Russia,RUS,2021-05-12,6.17,
Russia,RUS,2021-05-13,6.26,
Russia,RUS,2021-05-14,6.47,
Russia,RUS,2021-05-15,6.57,
Russia,RUS,2021-05-16,6.62,
Russia,RUS,2021-05-17,6.66,
Russia,RUS,2021-05-18,6.8,
Russia,RUS,2021-05-19,6.95,
Russia,RUS,2021-05-20,7.04,
Russia,RUS,2021-05-21,7.15,
Russia,RUS,2021-05-22,7.6,
Russia,RUS,2021-05-23,7.61,
Russia,RUS,2021-05-24,7.67,
Russia,RUS,2021-05-25,7.71,
Russia,RUS,2021-05-26,7.85,
Russia,RUS,2021-05-27,7.89,
Russia,RUS,2021-05-28,8.07,
Russia,RUS,2021-05-29,8.15,
Russia,RUS,2021-05-30,8.17,
Russia,RUS,2021-05-31,8.17,
Russia,RUS,2021-06-01,8.65,
Russia,RUS,2021-06-02,8.77,
Russia,RUS,2021-06-03,8.82,
Russia,RUS,2021-06-04,8.96,
Russia,RUS,2021-06-05,8.99,
Russia,RUS,2021-06-06,9.01,
Russia,RUS,2021-06-07,9.17,
Russia,RUS,2021-06-08,9.26,
Russia,RUS,2021-06-09,9.35,
Russia,RUS,2021-06-10,9.48,
Russia,RUS,2021-06-11,9.59,
Russia,RUS,2021-06-12,9.78,
Russia,RUS,2021-06-13,9.81,
Russia,RUS,2021-06-14,9.82,
Russia,RUS,2021-06-15,9.84,
Russia,RUS,2021-06-16,9.94,
Russia,RUS,2021-06-17,10.08,
Russia,RUS,2021-06-18,10.21,
Russia,RUS,2021-06-19,10.42,
Russia,RUS,2021-06-20,10.45,
Russia,RUS,2021-06-21,10.54,
Russia,RUS,2021-06-22,10.72,
Russia,RUS,2021-06-23,10.73,
Russia,RUS,2021-06-24,11.16,
Russia,RUS,2021-06-25,11.31,
Russia,RUS,2021-06-26,11.4,
Russia,RUS,2021-06-27,11.53,
Russia,RUS,2021-06-28,11.64,
Russia,RUS,2021-06-29,11.74,
Russia,RUS,2021-06-30,11.88,
Russia,RUS,2021-07-01,12.01,
Russia,RUS,2021-07-02,12.06,
Russia,RUS,2021-07-03,12.2,
Russia,RUS,2021-07-04,12.24,
Russia,RUS,2021-07-05,12.27,
Russia,RUS,2021-07-06,12.49,
Russia,RUS,2021-07-07,12.6,
Russia,RUS,2021-07-08,12.69,
Russia,RUS,2021-07-09,12.83,
Russia,RUS,2021-07-10,12.95,
Russia,RUS,2021-07-11,12.97,
Russia,RUS,2021-07-12,13.07,
Russia,RUS,2021-07-13,13.2,
Russia,RUS,2021-07-14,13.47,
Russia,RUS,2021-07-15,13.6,
Russia,RUS,2021-07-16,14.09,
Russia,RUS,2021-07-17,14.11,
Russia,RUS,2021-07-18,14.18,
Russia,RUS,2021-07-19,14.23,
Russia,RUS,2021-07-20,14.79,
Russia,RUS,2021-07-21,14.93,
Russia,RUS,2021-07-22,15.07,
Russia,RUS,2021-07-23,15.51,
Russia,RUS,2021-07-24,15.59,
Russia,RUS,2021-07-25,15.65,
Russia,RUS,2021-07-26,15.73,
Russia,RUS,2021-07-27,16,
Russia,RUS,2021-07-28,16.21,
Russia,RUS,2021-07-29,16.49,
Russia,RUS,2021-07-30,16.93,
Russia,RUS,2021-07-31,17.32,
Russia,RUS,2021-08-01,17.45,
Russia,RUS,2021-08-02,17.51,
Russia,RUS,2021-08-03,17.78,
Russia,RUS,2021-08-04,18.2,
Russia,RUS,2021-08-05,18.34,
Russia,RUS,2021-08-06,18.53,
Russia,RUS,2021-08-07,18.84,
Russia,RUS,2021-08-08,18.95,
Russia,RUS,2021-08-09,19.01,
Rwanda,RWA,2021-05-08,0.38,
Rwanda,RWA,2021-06-06,1.76,
Rwanda,RWA,2021-07-06,1.95,
Rwanda,RWA,2021-07-09,1.95,
Rwanda,RWA,2021-07-10,1.95,
Rwanda,RWA,2021-08-03,3.11,
Saint Helena,SHN,2021-03-25,1.81,
Saint Helena,SHN,2021-04-09,16.67,
Saint Helena,SHN,2021-05-05,58.16,
Saint Kitts and Nevis,KNA,2021-05-04,0.24,
Saint Kitts and Nevis,KNA,2021-05-12,3.28,
Saint Kitts and Nevis,KNA,2021-05-18,7.72,
Saint Kitts and Nevis,KNA,2021-05-22,10.98,
Saint Kitts and Nevis,KNA,2021-05-27,13.01,
Saint Kitts and Nevis,KNA,2021-06-01,14.4,
Saint Kitts and Nevis,KNA,2021-06-05,16.1,
Saint Kitts and Nevis,KNA,2021-06-10,18.02,
Saint Kitts and Nevis,KNA,2021-06-15,19.56,
Saint Kitts and Nevis,KNA,2021-06-21,21.77,
Saint Kitts and Nevis,KNA,2021-06-22,28.86,
Saint Kitts and Nevis,KNA,2021-06-29,33.43,
Saint Kitts and Nevis,KNA,2021-06-30,35.56,
Saint Kitts and Nevis,KNA,2021-07-08,35.69,
Saint Kitts and Nevis,KNA,2021-07-13,35.94,
Saint Kitts and Nevis,KNA,2021-07-14,36.03,
Saint Kitts and Nevis,KNA,2021-07-15,36.1,
Saint Kitts and Nevis,KNA,2021-07-20,36.45,
Saint Kitts and Nevis,KNA,2021-07-22,36.6,
Saint Kitts and Nevis,KNA,2021-07-23,36.78,
Saint Kitts and Nevis,KNA,2021-07-26,36.85,
Saint Kitts and Nevis,KNA,2021-07-28,36.96,
Saint Kitts and Nevis,KNA,2021-07-31,37.16,
Saint Kitts and Nevis,KNA,2021-08-05,37.31,
Saint Kitts and Nevis,KNA,2021-08-07,37.51,
Saint Lucia,LCA,2021-05-19,9.42,
Saint Lucia,LCA,2021-05-20,9.47,
Saint Lucia,LCA,2021-05-21,9.64,
Saint Lucia,LCA,2021-05-22,9.75,
Saint Lucia,LCA,2021-05-25,9.79,
Saint Lucia,LCA,2021-05-26,9.88,
Saint Lucia,LCA,2021-05-27,9.95,
Saint Lucia,LCA,2021-05-29,10.12,
Saint Lucia,LCA,2021-05-30,10.16,
Saint Lucia,LCA,2021-06-01,10.27,
Saint Lucia,LCA,2021-06-02,10.38,
Saint Lucia,LCA,2021-06-03,10.48,
Saint Lucia,LCA,2021-06-07,10.64,
Saint Lucia,LCA,2021-06-08,10.76,
Saint Lucia,LCA,2021-06-09,10.91,
Saint Lucia,LCA,2021-06-10,11.01,
Saint Lucia,LCA,2021-06-11,11.09,
Saint Lucia,LCA,2021-06-12,11.19,
Saint Lucia,LCA,2021-06-14,11.21,
Saint Lucia,LCA,2021-06-16,11.39,
Saint Lucia,LCA,2021-06-17,11.43,
Saint Lucia,LCA,2021-06-18,11.46,
Saint Lucia,LCA,2021-06-19,11.5,
Saint Lucia,LCA,2021-06-22,11.55,
Saint Lucia,LCA,2021-06-23,11.6,
Saint Lucia,LCA,2021-06-25,11.75,
Saint Lucia,LCA,2021-06-27,11.83,
Saint Lucia,LCA,2021-06-29,11.9,
Saint Lucia,LCA,2021-06-30,11.96,
Saint Lucia,LCA,2021-07-01,11.99,
Saint Lucia,LCA,2021-07-05,12.04,
Saint Lucia,LCA,2021-07-06,12.06,
Saint Lucia,LCA,2021-07-07,12.11,
Saint Lucia,LCA,2021-07-08,12.19,
Saint Lucia,LCA,2021-07-09,12.24,
Saint Lucia,LCA,2021-07-12,12.29,
Saint Lucia,LCA,2021-07-13,12.34,
Saint Lucia,LCA,2021-07-14,12.39,
Saint Lucia,LCA,2021-07-15,12.47,
Saint Lucia,LCA,2021-07-16,12.59,
Saint Lucia,LCA,2021-07-18,12.64,
Saint Lucia,LCA,2021-07-20,12.7,
Saint Lucia,LCA,2021-07-21,12.97,
Saint Lucia,LCA,2021-07-24,13.04,
Saint Lucia,LCA,2021-07-27,13.07,
Saint Lucia,LCA,2021-07-28,13.16,
Saint Lucia,LCA,2021-07-29,13.3,
Saint Lucia,LCA,2021-07-30,13.4,
Saint Lucia,LCA,2021-07-31,13.49,
Saint Lucia,LCA,2021-08-05,13.65,
Saint Lucia,LCA,2021-08-06,13.76,
Saint Lucia,LCA,2021-08-07,13.9,
Saint Lucia,LCA,2021-08-09,13.91,
Saint Vincent and the Grenadines,VCT,2021-07-20,8.91,
Saint Vincent and the Grenadines,VCT,2021-07-23,8.92,
Saint Vincent and the Grenadines,VCT,2021-07-30,8.93,
Saint Vincent and the Grenadines,VCT,2021-08-02,8.95,
Saint Vincent and the Grenadines,VCT,2021-08-04,9.01,
Saint Vincent and the Grenadines,VCT,2021-08-07,9.02,
Samoa,WSM,2021-06-21,0.6,
Samoa,WSM,2021-06-29,2.58,
Samoa,WSM,2021-07-06,4.66,
Samoa,WSM,2021-07-20,7.89,
Samoa,WSM,2021-07-27,10.62,
Samoa,WSM,2021-08-02,12.8,
Samoa,WSM,2021-08-09,14.44,
San Marino,SMR,2021-03-18,0.09,
San Marino,SMR,2021-03-19,0.1,
San Marino,SMR,2021-03-22,0.77,
San Marino,SMR,2021-03-23,1.49,
San Marino,SMR,2021-03-24,2.52,
San Marino,SMR,2021-03-26,4.94,
San Marino,SMR,2021-03-30,8.78,
San Marino,SMR,2021-03-31,10.38,
San Marino,SMR,2021-04-02,12.14,
San Marino,SMR,2021-04-03,13.69,
San Marino,SMR,2021-04-06,15.51,
San Marino,SMR,2021-04-07,17.45,
San Marino,SMR,2021-04-08,19.6,
San Marino,SMR,2021-04-09,21.27,
San Marino,SMR,2021-04-10,22.69,
San Marino,SMR,2021-04-13,24.75,
San Marino,SMR,2021-04-15,24.85,
San Marino,SMR,2021-04-16,24.86,
San Marino,SMR,2021-04-17,24.87,
San Marino,SMR,2021-04-18,24.88,
San Marino,SMR,2021-04-20,25.26,
San Marino,SMR,2021-04-21,25.46,
San Marino,SMR,2021-04-22,25.5,
San Marino,SMR,2021-04-23,25.51,
San Marino,SMR,2021-04-26,25.52,
San Marino,SMR,2021-04-27,25.52,
San Marino,SMR,2021-04-29,25.64,
San Marino,SMR,2021-05-02,26.45,
San Marino,SMR,2021-05-04,28.85,
San Marino,SMR,2021-05-05,31.51,
San Marino,SMR,2021-05-07,37.19,
San Marino,SMR,2021-05-23,60.93,
San Marino,SMR,2021-05-24,60.93,
San Marino,SMR,2021-05-25,61.69,
San Marino,SMR,2021-05-26,61.69,
San Marino,SMR,2021-05-27,61.7,
San Marino,SMR,2021-05-30,61.75,
San Marino,SMR,2021-05-31,62.92,
San Marino,SMR,2021-06-01,62.92,
San Marino,SMR,2021-06-03,62.92,
San Marino,SMR,2021-06-06,62.92,
San Marino,SMR,2021-06-07,63.59,
San Marino,SMR,2021-06-10,63.95,
San Marino,SMR,2021-06-13,64.01,
San Marino,SMR,2021-06-14,64.43,
San Marino,SMR,2021-06-15,64.47,
San Marino,SMR,2021-06-16,64.47,
San Marino,SMR,2021-06-20,65.33,
San Marino,SMR,2021-06-21,65.68,
San Marino,SMR,2021-06-22,65.69,
San Marino,SMR,2021-06-23,65.7,
San Marino,SMR,2021-06-25,65.77,
San Marino,SMR,2021-06-29,65.78,
San Marino,SMR,2021-06-30,65.85,
San Marino,SMR,2021-07-02,66.25,
San Marino,SMR,2021-07-05,66.25,
San Marino,SMR,2021-07-12,67.18,
San Marino,SMR,2021-07-19,67.25,
San Marino,SMR,2021-07-22,67.5,
San Marino,SMR,2021-07-28,67.5,
San Marino,SMR,2021-07-29,68.28,
San Marino,SMR,2021-08-03,69.18,
San Marino,SMR,2021-08-04,69.2,
San Marino,SMR,2021-08-05,69.23,
Sao Tome and Principe,STP,2021-05-26,0.97,
Sao Tome and Principe,STP,2021-05-31,2.97,
Sao Tome and Principe,STP,2021-06-08,4.86,
Sao Tome and Principe,STP,2021-06-10,5.14,
Sao Tome and Principe,STP,2021-07-12,5.26,
Sao Tome and Principe,STP,2021-07-19,5.34,
Sao Tome and Principe,STP,2021-07-26,5.42,
Sao Tome and Principe,STP,2021-08-03,5.42,
Saudi Arabia,SAU,2021-06-27,4.15,
Saudi Arabia,SAU,2021-06-28,4.34,
Saudi Arabia,SAU,2021-06-29,4.49,
Saudi Arabia,SAU,2021-06-30,4.56,
Saudi Arabia,SAU,2021-07-01,4.6,
Saudi Arabia,SAU,2021-07-02,4.83,
Saudi Arabia,SAU,2021-07-03,4.93,
Saudi Arabia,SAU,2021-07-04,5.04,
Saudi Arabia,SAU,2021-07-05,5.25,
Saudi Arabia,SAU,2021-07-06,5.47,
Saudi Arabia,SAU,2021-07-07,5.68,
Saudi Arabia,SAU,2021-07-08,5.93,
Saudi Arabia,SAU,2021-07-09,6.1,
Saudi Arabia,SAU,2021-07-10,6.33,
Saudi Arabia,SAU,2021-07-11,6.63,
Saudi Arabia,SAU,2021-07-12,7.11,
Saudi Arabia,SAU,2021-07-13,7.61,
Saudi Arabia,SAU,2021-07-14,8.35,
Saudi Arabia,SAU,2021-07-15,9.07,
Saudi Arabia,SAU,2021-07-16,10.04,
Saudi Arabia,SAU,2021-07-17,10.99,
Saudi Arabia,SAU,2021-07-18,12.08,
Saudi Arabia,SAU,2021-07-19,12.72,
Saudi Arabia,SAU,2021-07-20,13.32,
Saudi Arabia,SAU,2021-07-21,14.2,
Saudi Arabia,SAU,2021-07-22,15.18,
Saudi Arabia,SAU,2021-07-23,15.99,
Saudi Arabia,SAU,2021-07-24,16.86,
Saudi Arabia,SAU,2021-07-25,17.94,
Saudi Arabia,SAU,2021-07-26,19.01,
Saudi Arabia,SAU,2021-07-27,20.16,
Saudi Arabia,SAU,2021-07-28,21.32,
Saudi Arabia,SAU,2021-07-29,22.12,
Saudi Arabia,SAU,2021-07-30,22.66,
Saudi Arabia,SAU,2021-07-31,23.21,
Saudi Arabia,SAU,2021-08-01,23.97,
Saudi Arabia,SAU,2021-08-02,24.74,
Saudi Arabia,SAU,2021-08-03,25.53,
Saudi Arabia,SAU,2021-08-04,26.04,
Saudi Arabia,SAU,2021-08-05,27.23,
Saudi Arabia,SAU,2021-08-06,27.58,
Saudi Arabia,SAU,2021-08-07,28,
Saudi Arabia,SAU,2021-08-08,28.5,
Saudi Arabia,SAU,2021-08-09,28.89,
Scotland,,2020-12-11,0,
Scotland,,2020-12-12,0,
Scotland,,2020-12-13,0,
Scotland,,2020-12-14,0,
Scotland,,2020-12-15,0,
Scotland,,2020-12-16,0,
Scotland,,2020-12-17,0,
Scotland,,2020-12-18,0,
Scotland,,2020-12-19,0,
Scotland,,2020-12-20,0,
Scotland,,2020-12-21,0,
Scotland,,2020-12-22,0,
Scotland,,2020-12-23,0,
Scotland,,2020-12-24,0,
Scotland,,2020-12-25,0,
Scotland,,2020-12-26,0,
Scotland,,2020-12-27,0,
Scotland,,2020-12-28,0,
Scotland,,2020-12-29,0,
Scotland,,2020-12-30,0,
Scotland,,2020-12-31,0,
Scotland,,2021-01-01,0,
Scotland,,2021-01-02,0,
Scotland,,2021-01-03,0,
Scotland,,2021-01-04,0,
Scotland,,2021-01-05,0.02,
Scotland,,2021-01-06,0.04,
Scotland,,2021-01-07,0.04,
Scotland,,2021-01-10,0.05,
Scotland,,2021-01-11,0.05,
Scotland,,2021-01-12,0.05,
Scotland,,2021-01-13,0.06,
Scotland,,2021-01-14,0.06,
Scotland,,2021-01-15,0.06,
Scotland,,2021-01-16,0.07,
Scotland,,2021-01-17,0.07,
Scotland,,2021-01-18,0.07,
Scotland,,2021-01-19,0.08,
Scotland,,2021-01-20,0.08,
Scotland,,2021-01-21,0.09,
Scotland,,2021-01-22,0.09,
Scotland,,2021-01-23,0.1,
Scotland,,2021-01-24,0.1,
Scotland,,2021-01-25,0.11,
Scotland,,2021-01-26,0.12,
Scotland,,2021-01-27,0.12,
Scotland,,2021-01-28,0.13,
Scotland,,2021-01-29,0.14,
Scotland,,2021-01-30,0.14,
Scotland,,2021-01-31,0.14,
Scotland,,2021-02-01,0.15,
Scotland,,2021-02-02,0.16,
Scotland,,2021-02-03,0.17,
Scotland,,2021-02-04,0.17,
Scotland,,2021-02-05,0.19,
Scotland,,2021-02-06,0.19,
Scotland,,2021-02-07,0.2,
Scotland,,2021-02-08,0.22,
Scotland,,2021-02-09,0.24,
Scotland,,2021-02-10,0.24,
Scotland,,2021-02-11,0.25,
Scotland,,2021-02-12,0.26,
Scotland,,2021-02-13,0.26,
Scotland,,2021-02-14,0.27,
Scotland,,2021-02-15,0.31,
Scotland,,2021-02-16,0.37,
Scotland,,2021-02-17,0.44,
Scotland,,2021-02-18,0.53,
Scotland,,2021-02-19,0.61,
Scotland,,2021-02-20,0.65,
Scotland,,2021-02-21,0.68,
Scotland,,2021-02-22,0.79,
Scotland,,2021-02-23,0.92,
Scotland,,2021-02-24,1.04,
Scotland,,2021-02-25,1.2,
Scotland,,2021-02-26,1.32,
Scotland,,2021-02-27,1.4,
Scotland,,2021-02-28,1.44,
Scotland,,2021-03-01,1.54,
Scotland,,2021-03-02,1.69,
Scotland,,2021-03-03,1.83,
Scotland,,2021-03-04,1.98,
Scotland,,2021-03-05,2.09,
Scotland,,2021-03-06,2.12,
Scotland,,2021-03-07,2.17,
Scotland,,2021-03-08,2.26,
Scotland,,2021-03-09,2.43,
Scotland,,2021-03-10,2.59,
Scotland,,2021-03-11,2.73,
Scotland,,2021-03-12,2.86,
Scotland,,2021-03-13,2.93,
Scotland,,2021-03-14,2.96,
Scotland,,2021-03-15,3.13,
Scotland,,2021-03-16,3.33,
Scotland,,2021-03-17,3.51,
Scotland,,2021-03-18,3.69,
Scotland,,2021-03-19,3.87,
Scotland,,2021-03-20,4.03,
Scotland,,2021-03-21,4.12,
Scotland,,2021-03-22,4.31,
Scotland,,2021-03-23,4.56,
Scotland,,2021-03-24,4.82,
Scotland,,2021-03-25,5.12,
Scotland,,2021-03-26,5.39,
Scotland,,2021-03-27,5.8,
Scotland,,2021-03-28,6.07,
Scotland,,2021-03-29,6.38,
Scotland,,2021-03-30,6.81,
Scotland,,2021-03-31,7.3,
Scotland,,2021-04-01,7.58,
Scotland,,2021-04-02,7.96,
Scotland,,2021-04-03,8.25,
Scotland,,2021-04-04,8.35,
Scotland,,2021-04-05,8.48,
Scotland,,2021-04-06,8.77,
Scotland,,2021-04-07,9.15,
Scotland,,2021-04-08,9.6,
Scotland,,2021-04-09,10.09,
Scotland,,2021-04-10,10.41,
Scotland,,2021-04-11,10.8,
Scotland,,2021-04-12,11.07,
Scotland,,2021-04-13,11.61,
Scotland,,2021-04-14,12.11,
Scotland,,2021-04-15,12.6,
Scotland,,2021-04-16,13.09,
Scotland,,2021-04-17,13.51,
Scotland,,2021-04-18,13.85,
Scotland,,2021-04-19,14.59,
Scotland,,2021-04-20,15.51,
Scotland,,2021-04-21,16.43,
Scotland,,2021-04-22,17.37,
Scotland,,2021-04-23,18.17,
Scotland,,2021-04-24,19.07,
Scotland,,2021-04-25,19.55,
Scotland,,2021-04-26,20.17,
Scotland,,2021-04-27,20.91,
Scotland,,2021-04-28,21.67,
Scotland,,2021-04-29,22.41,
Scotland,,2021-04-30,23.12,
Scotland,,2021-05-01,23.74,
Scotland,,2021-05-02,24.27,
Scotland,,2021-05-03,24.66,
Scotland,,2021-05-04,25.14,
Scotland,,2021-05-05,25.62,
Scotland,,2021-05-06,26.06,
Scotland,,2021-05-07,26.54,
Scotland,,2021-05-08,26.86,
Scotland,,2021-05-09,27.17,
Scotland,,2021-05-10,27.56,
Scotland,,2021-05-11,27.93,
Scotland,,2021-05-12,28.38,
Scotland,,2021-05-13,28.83,
Scotland,,2021-05-14,29.26,
Scotland,,2021-05-15,29.66,
Scotland,,2021-05-16,29.98,
Scotland,,2021-05-17,30.54,
Scotland,,2021-05-18,31.18,
Scotland,,2021-05-19,31.87,
Scotland,,2021-05-20,32.36,
Scotland,,2021-05-21,32.93,
Scotland,,2021-05-22,33.46,
Scotland,,2021-05-23,33.89,
Scotland,,2021-05-24,34.42,
Scotland,,2021-05-25,35.01,
Scotland,,2021-05-26,35.53,
Scotland,,2021-05-27,36.06,
Scotland,,2021-05-28,36.56,
Scotland,,2021-05-29,37.01,
Scotland,,2021-05-30,37.4,
Scotland,,2021-05-31,37.97,
Scotland,,2021-06-01,38.53,
Scotland,,2021-06-02,39.11,
Scotland,,2021-06-03,39.71,
